  50.199  42.141   0.211     0.041
   1.599  45.517   3.579     0.039
   1.599  45.517   0.211     0.039
   8.798  45.517   1.895     0.031
   3.398  48.891   1.895     0.029
   6.999  48.891   3.579     0.053
   6.999  48.891   0.211     0.053
  12.399  45.517   3.579     0.042
  12.399  45.517   0.211     0.042
  19.598  45.517   1.895     0.035
  14.198  48.891   1.895     0.030
  17.799  48.891   3.579     0.057
  17.799  48.891   0.211     0.057
  23.199  45.517   3.579     0.096
  23.199  45.517   0.211     0.096
  30.398  45.517   1.895     0.048
  24.998  48.891   1.895     0.040
  28.599  48.891   3.579     0.059
  28.599  48.891   0.211     0.059
  33.999  45.517   3.579     0.086
  33.999  45.517   0.211     0.086
  41.198  45.517   1.895     0.038
  35.798  48.891   1.895     0.048
  39.399  48.891   3.579     0.040
  39.399  48.891   0.211     0.040
  44.799  45.517   3.579     0.039
  44.799  45.517   0.211     0.039
  51.998  45.517   1.895     0.035
  46.598  48.891   1.895     0.031
  50.199  48.891   3.579     0.051
  50.199  48.891   0.211     0.051
   1.599  52.267   3.579     0.051
   1.599  52.267   0.211     0.051
   8.798  52.267   1.895     0.034
  12.399  52.267   3.579     0.051
  12.399  52.267   0.211     0.051
  19.598  52.267   1.895     0.031
  23.199  52.267   3.579     0.058
  23.199  52.267   0.211     0.058
  30.398  52.267   1.895     0.031
  33.999  52.267   3.579     0.046
  33.999  52.267   0.211     0.046
  41.198  52.267   1.895     0.022
  44.799  52.267   3.579     0.038
  44.799  52.267   0.211     0.038
  51.998  52.267   1.895     0.045
