         384
 Mo S Se
Mo      39.513765903      22.591233951      1.754666646      0.000000      0.000000      0.000665      
S      41.314765902      22.591233951      3.314166387      -0.016808      -0.021236      0.000665      
S      41.314765902      22.591233951      0.195166906      0.016808      0.021236      0.000665      
S      22.407765927      24.151233935      3.314166387      0.019802      0.010035      0.000665      
S      22.407765927      24.151233935      0.195166906      -0.019802      -0.010035      0.000665      
Mo      26.008765998      24.151233935      1.754666646      -0.000000      -0.000000      0.000665      
S      27.809765927      24.151233935      3.314166387      -0.001433      0.007127      0.000665      
S      27.809765927      24.151233935      0.195166906      0.001433      -0.007127      0.000665      
Mo      31.410765998      24.151233935      1.754666646      0.000000      -0.000000      0.000665      
S      33.211765927      24.151233935      3.314166387      0.030196      -0.011402      0.000665      
S      33.211765927      24.151233935      0.195166906      -0.030196      0.011402      0.000665      
Mo      36.812765998      24.151233935      1.754666646      -0.000000      0.000000      0.000665      
S      38.613765927      24.151233935      3.314166387      -0.031637      -0.002752      0.000665      
S      38.613765927      24.151233935      0.195166906      0.031637      0.002752      0.000665      
Mo      42.214765998      24.151233935      1.754666646      0.000000      -0.000000      0.000665      
