  305.1940  305.7150  306.0960  306.3890  306.6770  307.3330  307.9530  308.2250  308.2590  308.6100  308.9320  309.6450  310.0570  310.9940  311.2700  311.5440  311.9950  312.6770  312.6840  313.9680  314.0170  315.1600  316.7390  316.8300  317.4530  317.4960  318.7280  319.0460  319.2230  319.9500  319.9100  320.5690  320.9590  320.4400  322.0010  321.4250  322.6720  323.8370  323.0470  323.4960  323.7460  324.2210  324.8760  324.9430  325.5790  326.0410  326.1940  326.5370  326.4960  326.7620  326.8720  327.4090  327.8400  328.1980  328.1740  328.6480  328.6780  328.4280  329.1280  329.7610  330.2250  330.8790  330.4520  330.6870  330.6380  331.4190  331.2400  331.9080  331.7310  332.0310  332.3160  332.2220  332.9610  332.7780  333.0010  333.3170  333.6350  333.7420  334.6250  335.6070  335.7310  336.2060  335.8770  336.9030  337.7510  337.5740  337.6110  338.6810  339.7530  339.7860  339.0590  340.2910  341.5740  341.2680  341.9490  342.0280  342.2170  342.2450  344.0940  346.1790
  346.4690  347.0810  347.1640  347.0720  347.7980  348.1450  348.1170  349.2830  349.3510  349.5430  349.6500  350.4430  350.4490  350.4240  351.1730  351.1400  351.1820  351.8890  351.9650  352.2850  352.5890  352.5250  352.7480  353.0370  353.0510  353.1900  353.3780  353.7270  354.0490  354.1190  354.3340  354.4840  354.7910  354.9200  355.2240  355.3260  355.6040  355.4360  355.7610  355.7630  355.9510  356.3290  356.4130  356.6430  356.7750  356.9330  356.9940  357.0850  357.2390  357.3620  357.5770  358.1320  358.2510  358.3560  358.5940  358.6160  359.0070  359.1100  359.3250  359.3280  359.5830  359.7450  360.5860  360.6730  361.3140  361.3840  361.0480  361.7520  361.7590  361.8460  362.2120  362.5140  362.9620  362.8280  363.3430  363.7550  363.5280  364.2860  365.5970  366.3670  366.3140  366.9230  367.6090  367.7510  367.7440  367.9910  368.7490  374.4150  375.5710  376.0390  376.1760  380.0590  383.3020  386.9020  386.9220  388.3320  391.5990  395.2880  396.1760  397.4570
  398.5920  402.5670  403.7290  403.9780  406.0960  406.6990  408.2690  408.4500  408.5500  408.6690  408.7140  409.9000  410.2140  410.3090  410.6550  411.8260  411.8610  412.6720  412.7330  413.5320  413.8960  413.6460  414.3610  414.3620  414.8330  415.0540  415.4220  416.2890  416.3920  416.6080  416.8350  416.8640  417.0740  417.0370  417.2580  417.4870  417.6510  417.7100  417.3160  416.6270  417.9170  419.6210  419.0040  418.9660  419.3920  419.6760  419.5640  420.1750  420.5140  421.7010  421.3930  421.3940  421.6650  422.2300  422.1960  422.9780  423.0010  423.2230  423.2710  423.5140  422.7850  424.2650  424.3740  424.6430  425.1600  425.2250  425.5580  426.7670  426.4010  426.3870  426.8150  426.9350  427.2240  427.2690  427.2030  427.5570  427.7800  427.8730  428.2550  428.1110  428.2070  428.4430  428.9940  428.6500  428.8380  429.3830  429.6080  430.0990  430.6400  433.6630  435.4840  436.4630  438.4520  438.6090  439.9870  440.8590  442.3950  445.7240  447.1930  447.8650
  452.4070  451.9410  459.5670  460.5020  462.7690  464.3600  468.7580  468.7220  470.9260  470.5310  473.6690  477.9670  480.3250  483.7520  487.5290  491.4030  493.8650  494.5310  497.1150  502.7370
  0.142857  0.142857  0.000000  0.000000    0.2770    9.3480    5.5620    8.9910   11.7110   15.3680   19.6200   26.4280   26.4500   32.8700   33.9000   32.7570   41.6080   41.0200   40.5040   44.2230   49.3660   50.6170   53.2950   51.1060   56.8850   58.7340   52.7580   57.2330   60.7980   61.7950   61.4420   71.2840   70.0430   67.6030   69.6750   73.4530   69.6770   71.3060   76.1920   76.5900   77.2330   77.1930   78.6520   81.1320   83.1110   84.9470   83.9690   86.8140   87.5200   87.5080   90.1330   88.9060   91.0990   91.5070   89.6160   93.4870   92.7240   93.2060   94.5310   95.1910   95.8330  100.3990   97.3530   99.5740   98.6330  101.5100  102.1390  104.6920  105.9920  107.8070  106.3350  109.7890  109.2100  109.2250  113.3510  109.7090  113.1500  113.9060  114.6110  115.8860  117.5480  116.5070  117.6620  117.3870  120.2790  120.3580  120.4250  121.6650  122.9790  123.6840  122.9610  124.6110  124.7360  125.4530  126.0020  126.5230  127.3350  127.8430  129.1220  128.8810  129.1470  129.9340  131.5440  131.6950
  131.2810  132.9470  132.2840  134.5260  133.3330  134.6030  135.3130  135.6030  137.0360  135.8210  138.6130  139.5010  141.5460  140.0070  139.9470  140.0560  143.1630  143.3450  144.2110  144.9040  145.8060  145.6860  146.0330  147.0630  146.9570  147.6130  147.8610  149.4200  149.1570  149.0920  151.7680  151.2930  152.6990  152.7650  155.5760  154.0420  154.8960  155.5610  155.6160  157.5550  157.6300  159.2280  158.0330  158.9970  159.3790  161.4590  160.7670  164.1260  164.7930  165.3000  165.3020  165.7240  165.7140  163.8500  165.1870  167.7440  165.2560  167.0210  166.8230  168.2900  168.2560  168.6320  168.5620  169.7610  168.8790  169.4940  169.5960  170.7160  171.1430  171.1070  170.1290  172.0150  172.2200  172.6250  171.9400  173.4910  173.8410  174.0790  174.5320  174.5710  175.1370  176.0570  175.5670  177.0120  176.5020  176.3640  177.2450  177.2750  177.7450  178.8300  179.7870  178.6630  179.8550  183.0160  181.8270  182.9430  183.0610  185.3190  183.6260  183.6870
  187.9010  185.8190  185.8340  187.7500  188.4560  187.8170  189.7280  189.6440  190.0480  191.1230  192.6390  193.0030  193.9010  195.8120  197.3270  198.8640  199.0430  199.0220  198.9050  199.6340  200.0950  200.9290  200.8040  202.4400  204.2480  204.3840  206.6390  207.6730  206.9790  208.6260  208.8330  208.7530  208.7630  209.8610  210.8330  211.0720  211.0940  211.1340  211.3150  212.8860  213.5460  213.9000  215.1930  216.1450  214.6900  216.5890  217.4140  217.2220  217.8380  217.6820  219.2910  219.2030  221.0920  221.5940  221.8920  222.1470  222.2970  222.7700  223.1130  223.2580  223.4690  223.8450  224.6480  226.4630  227.1150  227.2420  227.9610  230.8540  231.3890  231.6620  232.9390  232.9730  234.5930  235.4170  237.0330  237.3150  238.0590  238.2450  240.9780  241.1020  242.7760  245.9720  246.9040  247.1120  247.4390  251.4660  251.5010  253.3380  254.7920  257.2320  258.0280  259.0150  259.2440  259.8150  260.4020  260.6240  261.6560  262.0130  263.1120  263.5230
  265.1810  266.4150  267.1890  268.6090  269.0200  268.8520  269.2590  269.3020  269.5620  270.0200  270.4650  270.5800  271.1610  271.0690  271.9870  272.0270  272.3890  272.3870  273.0010  273.1520  273.4100  274.0750  274.4620  274.6720  274.5960  274.8680  275.0950  275.2870  276.2020  276.1440  276.7850  277.1390  277.2520  277.5830  277.6780  277.9260  279.3160  279.4450  279.6890  280.4150  280.9310  280.9650  281.3310  281.7320  282.7680  283.0130  283.7150  283.1530  283.9570  284.2620  284.2720  284.3130  285.1880  284.9540  286.6920  286.8870  287.5820  287.6360  288.4270  288.4780  288.5040  288.7120  288.8350  288.8730  289.3530  289.3010  289.9340  290.2230  290.7300  291.2440  291.7720  292.0010  292.2060  293.0310  294.0790  294.2490  294.4190  294.9450  295.5430  295.5450  296.0690  297.3140  297.3630  298.3510  298.5990  298.8860  299.9270  299.9440  299.9720  300.0830  300.5110  300.5700  301.0430  301.6540  301.6160  301.7110  302.2090  302.8290  304.3270  304.5230
  305.1990  305.6930  306.0810  306.3830  306.6830  307.3500  307.9500  308.2290  308.2650  308.6040  308.9370  309.6710  310.0970  310.9900  311.2830  311.5420  312.0280  312.7060  312.6880  313.9700  314.0120  315.1520  316.7420  316.8020  317.4500  317.4930  318.6620  319.0150  319.1810  319.9500  319.8800  320.6000  321.0020  320.4020  322.0160  321.3810  322.6980  323.9140  323.0370  323.5340  323.7620  324.2190  324.8780  324.9540  325.5760  326.0380  326.1930  326.5440  326.4800  326.7430  326.8460  327.4370  327.8420  328.1930  328.1640  328.6560  328.6860  328.3930  329.1300  329.7610  330.2170  330.9250  330.4190  330.6750  330.6130  331.4190  331.2260  331.9170  331.7370  332.0290  332.3330  332.2240  333.0170  332.7910  333.0140  333.3170  333.6450  333.7540  334.6280  335.6190  335.7060  336.2110  335.8400  336.9140  337.7280  337.5390  337.5630  338.6650  339.8270  339.8400  338.9940  340.2790  341.6450  341.2460  341.9510  342.0330  342.2290  342.2410  344.0700  346.2180
  346.4590  347.0570  347.1520  347.0520  347.8090  348.1700  348.1160  349.2900  349.3510  349.5460  349.6610  350.4410  350.4450  350.4070  351.1890  351.1350  351.1630  351.8780  351.9600  352.2860  352.5860  352.5080  352.7450  353.0430  353.0520  353.2000  353.3690  353.7330  354.0510  354.1210  354.3200  354.4830  354.7900  354.9210  355.2310  355.3240  355.6110  355.4190  355.7690  355.7660  355.9620  356.3280  356.4000  356.6440  356.7710  356.9330  356.9920  357.0820  357.2320  357.3870  357.5770  358.1300  358.2460  358.3530  358.6060  358.6200  359.0000  359.0940  359.3310  359.3240  359.5980  359.7370  360.5940  360.6700  361.3230  361.3920  361.0070  361.7560  361.7630  361.8500  362.2090  362.5140  362.9950  362.8240  363.3160  363.7580  363.4930  364.3180  365.5830  366.3660  366.3030  366.9370  367.6090  367.7670  367.7440  367.9850  368.7620  374.4550  375.5780  376.0520  376.1920  380.0550  383.2200  386.9080  386.9220  388.3750  391.5740  395.2010  396.1070  397.4590
  398.6120  402.5960  403.8370  404.0420  406.1070  406.7080  408.2700  408.4500  408.5510  408.6770  408.7230  409.9000  410.2150  410.3100  410.6540  411.8230  411.8610  412.6710  412.7320  413.5050  413.8980  413.5870  414.3620  414.3620  414.8340  415.0480  415.4270  416.2870  416.3920  416.6070  416.8330  416.8580  417.0750  417.0270  417.2570  417.4880  417.6540  417.7110  417.2490  416.5470  417.9190  419.6840  419.0130  418.9670  419.3990  419.6840  419.5490  420.1770  420.5150  421.7680  421.4010  421.3940  421.6970  422.2290  422.1820  422.9770  422.9880  423.2190  423.2700  423.4890  422.6990  424.2800  424.3750  424.6420  425.1890  425.2300  425.5620  426.8590  426.4010  426.3810  426.8140  426.9350  427.2150  427.2620  427.1750  427.5560  427.7830  427.8780  428.2930  428.1140  428.2060  428.4420  429.0770  428.6510  428.8380  429.3830  429.6080  430.0990  430.6520  433.6660  435.4210  436.4440  438.4410  438.6090  439.8410  440.8190  442.2630  445.8360  447.2070  448.0070
  452.5250  451.9620  459.5450  460.4430  462.7720  464.2330  468.9080  468.6940  470.9410  470.4000  473.6410  478.1270  480.2740  483.7630  487.5480  491.3260  493.8520  494.5290  497.1690  502.7280
  0.153061  0.153061  0.000000  0.000000    0.3180   10.0140    5.9590    8.8320   11.7240   15.4660   19.6970   26.3440   26.3360   33.0250   34.0310   32.3910   41.7010   41.0450   40.4280   44.4940   49.2940   50.5390   53.2730   50.8920   57.0530   59.0240   52.4450   56.6950   60.8510   62.0830   61.1180   71.3770   70.1610   67.3270   69.6220   73.8570   69.7440   71.3010   76.3810   76.7920   77.3980   77.2300   78.6050   81.1570   82.9660   84.9490   83.8320   86.7230   87.4590   87.3950   90.1760   88.7130   91.1030   91.4590   89.3330   93.5270   92.7250   93.1910   94.5700   95.3250   96.0600  100.6420   97.3940   99.6530   98.7560  101.6990  102.1370  104.6160  105.9100  107.8480  106.2920  109.8790  109.0800  109.1740  113.4880  109.3650  113.1560  113.6960  114.6080  115.9010  117.5490  116.4100  117.5660  117.1810  120.2840  120.3080  120.4520  121.6770  122.9530  123.7320  122.9270  124.6900  124.7560  125.5380  126.0810  126.5920  127.5310  127.8440  129.1500  128.8270  129.1440  130.0190  131.5230  131.6970
  131.0320  132.7950  132.2460  134.5210  133.4180  134.5450  135.3080  135.5860  137.0320  135.8770  138.6440  139.4510  141.5750  140.0520  139.9700  140.0580  143.2030  143.3930  144.0620  144.9290  145.8430  145.9960  146.0550  147.0040  146.9480  147.6000  147.6720  149.4750  149.2750  148.9860  151.8950  151.2670  152.9180  152.6920  155.7180  153.9840  154.9370  155.6920  155.5670  157.6480  157.6930  159.4010  157.9810  159.0520  159.2690  161.4820  160.5430  164.1060  164.7930  165.3040  165.3050  165.7450  165.7240  163.6470  165.0610  167.7580  165.1200  167.0550  166.6950  168.3220  168.2600  168.6320  168.5620  169.9860  168.9080  169.4150  169.5450  170.7220  171.1550  171.1110  170.0700  172.0260  172.2220  172.6380  171.8650  173.5290  173.8530  173.9820  174.5270  174.5710  175.1170  176.1260  175.5850  176.8750  176.5000  176.3260  177.3050  177.2420  177.6780  178.6290  179.7790  178.4970  179.8820  183.1770  181.8310  182.9620  183.0540  185.4910  183.5940  183.8430
  187.9080  185.8130  185.8220  187.7550  188.3520  187.7420  189.9290  189.5920  189.9800  191.1970  192.7480  193.1230  193.9760  195.9500  197.3150  198.8660  199.0530  199.0200  198.8350  199.6320  200.0210  200.9250  200.8040  202.3880  204.2000  204.3520  206.5890  207.7330  207.0090  208.6360  208.8500  208.7530  208.7630  209.8190  210.8700  211.0720  211.0940  211.1340  211.2430  212.8940  213.5370  213.8220  215.1590  216.2170  214.5000  216.5420  217.4070  217.2150  217.8650  217.6820  219.3840  219.2500  221.0720  221.6050  221.9980  222.1500  222.3200  222.7850  223.1500  223.2590  223.4690  223.8440  224.6350  226.4250  227.1020  227.2050  227.9850  230.8700  231.3620  231.6540  232.9370  232.9750  234.5890  235.4170  237.0380  237.3150  238.0660  238.2430  240.9800  241.0980  242.7710  245.9750  246.9020  247.1120  247.4390  251.4690  251.5010  253.3380  254.7900  257.2340  258.0280  259.0110  259.2440  259.8130  260.4030  260.6290  261.6560  262.0150  263.1070  263.5250
  265.1830  266.3970  267.1990  268.6100  269.0460  268.8530  269.2590  269.3020  269.5470  270.0300  270.4680  270.5790  271.1620  271.0580  271.9860  272.0250  272.4050  272.3860  272.9990  273.1480  273.4090  274.0640  274.4400  274.6750  274.5920  274.8830  275.1040  275.2950  276.2020  276.1130  276.7980  277.1440  277.2550  277.5840  277.6780  277.9270  279.3380  279.4180  279.6410  280.3940  280.9310  280.9650  281.2940  281.6990  282.7710  283.0150  283.7720  283.1530  284.0110  284.2680  284.2720  284.3130  285.2710  285.0000  286.6850  286.8860  287.5820  287.6370  288.4270  288.4810  288.4950  288.7110  288.8340  288.8750  289.3650  289.3010  289.9340  290.2210  290.7290  291.2210  291.7710  292.0140  292.1700  293.0110  294.0790  294.2490  294.3590  294.9060  295.5460  295.5480  296.0750  297.3240  297.3470  298.3420  298.6070  298.9030  299.9270  299.9440  299.9680  300.0770  300.5120  300.5670  301.0550  301.6760  301.6190  301.7090  302.2450  302.7970  304.3170  304.5130
  305.2040  305.6700  306.0660  306.3760  306.6890  307.3680  307.9460  308.2320  308.2710  308.5980  308.9420  309.6970  310.1380  310.9860  311.2970  311.5400  312.0630  312.7370  312.6930  313.9730  314.0070  315.1440  316.7440  316.7710  317.4470  317.4910  318.5930  318.9790  319.1400  319.9500  319.8500  320.6310  321.0460  320.3610  322.0310  321.3420  322.7240  323.9890  323.0260  323.5740  323.7800  324.2180  324.8810  324.9680  325.5720  326.0340  326.1920  326.5510  326.4640  326.7240  326.8180  327.4650  327.8470  328.1870  328.1550  328.6650  328.6940  328.3580  329.1310  329.7610  330.2080  330.9730  330.3850  330.6620  330.5880  331.4170  331.2130  331.9200  331.7430  332.0260  332.3520  332.2310  333.0760  332.8050  333.0290  333.3170  333.6550  333.7660  334.6320  335.6320  335.6800  336.2160  335.8010  336.9240  337.7010  337.5040  337.5180  338.6480  339.9020  339.8960  338.9310  340.2640  341.7140  341.2250  341.9540  342.0380  342.2440  342.2370  344.0450  346.2580
  346.4490  347.0320  347.1390  347.0320  347.8170  348.1960  348.1160  349.2970  349.3510  349.5500  349.6720  350.4400  350.4410  350.3890  351.2040  351.1290  351.1430  351.8670  351.9550  352.2860  352.5830  352.4900  352.7420  353.0500  353.0520  353.2110  353.3610  353.7390  354.0530  354.1220  354.3050  354.4810  354.7890  354.9220  355.2380  355.3220  355.6170  355.4030  355.7790  355.7680  355.9730  356.3280  356.3870  356.6460  356.7660  356.9330  356.9910  357.0790  357.2250  357.4140  357.5780  358.1260  358.2410  358.3500  358.6180  358.6240  358.9940  359.0770  359.3380  359.3210  359.6130  359.7290  360.6020  360.6670  361.3340  361.4010  360.9660  361.7610  361.7680  361.8550  362.2060  362.5130  363.0290  362.8200  363.2900  363.7620  363.4560  364.3500  365.5670  366.3660  366.2910  366.9510  367.6080  367.7840  367.7450  367.9790  368.7770  374.4960  375.5860  376.0660  376.2090  380.0520  383.1340  386.9150  386.9220  388.4210  391.5480  395.1120  396.0370  397.4620
  398.6330  402.6240  403.9480  404.1110  406.1200  406.7180  408.2700  408.4490  408.5520  408.6850  408.7330  409.9010  410.2170  410.3100  410.6530  411.8190  411.8610  412.6700  412.7320  413.4750  413.9000  413.5250  414.3620  414.3620  414.8360  415.0420  415.4320  416.2850  416.3930  416.6060  416.8310  416.8510  417.0770  417.0180  417.2570  417.4880  417.6570  417.7120  417.1790  416.4710  417.9220  419.7310  419.0220  418.9670  419.4060  419.6930  419.5350  420.1790  420.5160  421.8360  421.4100  421.3930  421.7290  422.2280  422.1680  422.9750  422.9740  423.2150  423.2680  423.4650  422.6290  424.2960  424.3750  424.6410  425.2180  425.2350  425.5660  426.9460  426.4010  426.3750  426.8130  426.9340  427.2040  427.2550  427.1490  427.5560  427.7870  427.8820  428.3310  428.1170  428.2040  428.4410  429.1660  428.6510  428.8380  429.3830  429.6080  430.1000  430.6660  433.6690  435.3540  436.4220  438.4270  438.6090  439.6880  440.7790  442.1360  445.9520  447.2150  448.1520
  452.6510  451.9860  459.5220  460.3770  462.7750  464.1110  469.0550  468.6600  470.9590  470.2700  473.6150  478.2900  480.2190  483.7750  487.5670  491.2450  493.8400  494.5260  497.2250  502.7180
  0.163265  0.163265  0.000000  0.000000    0.3620   10.6800    6.3550    8.6710   11.7370   15.5630   19.7760   26.2640   26.2220   33.1830   34.1600   32.0230   41.7820   41.0710   40.3530   44.7780   49.2160   50.4620   53.2520   50.6800   57.2180   59.3160   52.1210   56.1690   60.9050   62.3740   60.8020   71.4740   70.2310   67.0430   69.5670   74.2160   69.8220   71.3380   76.5520   76.9820   77.6050   77.2670   78.5660   81.1980   82.8140   84.9510   83.6920   86.6270   87.3950   87.2640   90.2230   88.5450   91.1060   91.4090   89.0540   93.5480   92.7350   93.1750   94.6130   95.4780   96.2910  100.8110   97.4380   99.7020   98.8800  101.9190  102.2030  104.5420  105.8190  107.8720  106.2560  109.9640  108.9430  109.1460  113.6150  109.0210  113.1620  113.4440  114.6060  115.9150  117.5490  116.2870  117.4730  117.0380  120.2930  120.2580  120.4800  121.6920  122.9170  123.7780  122.8910  124.7700  124.7710  125.6170  126.1620  126.6500  127.7300  127.8360  129.1710  128.7670  129.1400  130.1220  131.4740  131.7030
  130.7790  132.5870  132.2270  134.5240  133.5860  134.4870  135.3040  135.5690  137.0290  135.9520  138.6740  139.3950  141.5940  140.0970  139.9880  140.0610  143.2230  143.4310  143.9090  144.9560  145.8800  146.2900  146.1090  146.9130  146.9580  147.6180  147.4920  149.5450  149.3990  148.8770  151.9700  151.2410  153.1410  152.6710  155.8520  153.9190  154.9770  155.8210  155.5140  157.7470  157.7590  159.5780  157.9220  159.1100  159.1570  161.5060  160.3330  164.0860  164.7920  165.3070  165.3090  165.7670  165.7330  163.4430  164.9320  167.7680  164.9830  167.0880  166.5600  168.3530  168.2640  168.6320  168.5630  170.2100  168.9390  169.2860  169.4840  170.7280  171.1680  171.1160  170.0530  172.0380  172.2260  172.6500  171.7790  173.5710  173.8660  173.8940  174.5210  174.5710  175.0960  176.1360  175.5970  176.7560  176.4970  176.2860  177.3560  177.2070  177.5810  178.4680  179.7710  178.3510  179.9460  183.3360  181.8350  182.9820  183.0440  185.6580  183.5620  183.9970
  187.9040  185.8070  185.8090  187.7600  188.2510  187.6680  190.1020  189.5380  189.9210  191.2940  192.8620  193.2440  194.0540  196.0890  197.3070  198.8670  199.0600  199.0180  198.7650  199.6300  199.9460  200.9140  200.8050  202.3380  204.1460  204.3200  206.5390  207.7900  207.0440  208.6390  208.8680  208.7530  208.7630  209.7810  210.9050  211.0730  211.0940  211.1340  211.1760  212.8880  213.5380  213.7440  215.1250  216.2800  214.3050  216.5010  217.3940  217.2080  217.9040  217.6830  219.4790  219.2980  221.0470  221.6170  222.0840  222.1540  222.3610  222.8010  223.1870  223.2600  223.4680  223.8430  224.6270  226.3850  227.0890  227.1660  228.0090  230.8870  231.3330  231.6460  232.9350  232.9770  234.5860  235.4170  237.0430  237.3140  238.0730  238.2410  240.9810  241.0950  242.7660  245.9780  246.9000  247.1130  247.4390  251.4720  251.5010  253.3380  254.7890  257.2360  258.0270  259.0070  259.2440  259.8110  260.4050  260.6330  261.6560  262.0160  263.1010  263.5270
  265.1840  266.3780  267.2090  268.6120  269.0730  268.8550  269.2590  269.3020  269.5310  270.0400  270.4720  270.5780  271.1640  271.0460  271.9850  272.0240  272.4210  272.3840  272.9970  273.1450  273.4090  274.0540  274.4160  274.6770  274.5860  274.9010  275.1130  275.3040  276.2010  276.0810  276.8110  277.1510  277.2590  277.5850  277.6790  277.9280  279.3480  279.3890  279.6040  280.3730  280.9310  280.9650  281.2610  281.6690  282.7740  283.0150  283.8240  283.1530  284.0600  284.2760  284.2720  284.3130  285.3590  285.0520  286.6780  286.8860  287.5820  287.6380  288.4270  288.4830  288.4860  288.7100  288.8330  288.8770  289.3770  289.3000  289.9330  290.2180  290.7270  291.1970  291.7710  292.0260  292.1310  292.9930  294.0800  294.2490  294.3000  294.8620  295.5490  295.5500  296.0800  297.3350  297.3320  298.3350  298.6160  298.9190  299.9260  299.9430  299.9670  300.0710  300.5130  300.5640  301.0660  301.7000  301.6220  301.7080  302.2820  302.7630  304.3070  304.5020
  305.2090  305.6470  306.0500  306.3690  306.6950  307.3860  307.9420  308.2360  308.2780  308.5920  308.9470  309.7240  310.1800  310.9830  311.3120  311.5380  312.1000  312.7700  312.7000  313.9750  314.0020  315.1340  316.7470  316.7390  317.4440  317.4890  318.5230  318.9400  319.0990  319.9500  319.8210  320.6620  321.0910  320.3180  322.0450  321.3080  322.7510  324.0610  323.0140  323.6140  323.7990  324.2160  324.8850  324.9820  325.5690  326.0300  326.1910  326.5590  326.4480  326.7050  326.7900  327.4910  327.8520  328.1820  328.1450  328.6730  328.7020  328.3210  329.1320  329.7610  330.1980  331.0220  330.3490  330.6480  330.5620  331.4150  331.2010  331.9180  331.7480  332.0240  332.3710  332.2410  333.1380  332.8200  333.0450  333.3180  333.6660  333.7790  334.6360  335.6460  335.6530  336.2210  335.7620  336.9320  337.6710  337.4690  337.4740  338.6300  339.9780  339.9520  338.8700  340.2440  341.7770  341.2080  341.9570  342.0430  342.2640  342.2330  344.0180  346.2980
  346.4370  347.0050  347.1250  347.0120  347.8220  348.2240  348.1190  349.3050  349.3510  349.5530  349.6830  350.4380  350.4360  350.3720  351.2190  351.1240  351.1230  351.8560  351.9500  352.2860  352.5800  352.4710  352.7400  353.0570  353.0530  353.2210  353.3510  353.7450  354.0550  354.1230  354.2900  354.4810  354.7870  354.9230  355.2440  355.3200  355.6230  355.3890  355.7890  355.7700  355.9830  356.3280  356.3750  356.6480  356.7610  356.9330  356.9880  357.0750  357.2170  357.4410  357.5800  358.1200  358.2370  358.3460  358.6300  358.6280  358.9880  359.0580  359.3450  359.3180  359.6280  359.7210  360.6100  360.6640  361.3450  361.4110  360.9240  361.7640  361.7720  361.8590  362.2020  362.5120  363.0650  362.8150  363.2640  363.7660  363.4180  364.3810  365.5500  366.3660  366.2800  366.9660  367.6070  367.8000  367.7450  367.9730  368.7920  374.5400  375.5930  376.0810  376.2270  380.0480  383.0440  386.9200  386.9220  388.4700  391.5200  395.0200  395.9660  397.4660
  398.6540  402.6490  404.0620  404.1860  406.1350  406.7290  408.2700  408.4490  408.5520  408.6940  408.7430  409.9010  410.2190  410.3100  410.6530  411.8150  411.8620  412.6690  412.7310  413.4430  413.9020  413.4610  414.3630  414.3620  414.8370  415.0360  415.4370  416.2820  416.3930  416.6050  416.8290  416.8430  417.0780  417.0090  417.2560  417.4890  417.6600  417.7130  417.1070  416.3990  417.9250  419.7600  419.0310  418.9670  419.4140  419.7030  419.5210  420.1810  420.5170  421.9040  421.4190  421.3930  421.7580  422.2260  422.1530  422.9740  422.9590  423.2110  423.2670  423.4410  422.5820  424.3130  424.3750  424.6410  425.2470  425.2400  425.5700  427.0290  426.4010  426.3680  426.8120  426.9340  427.1940  427.2480  427.1230  427.5550  427.7910  427.8870  428.3680  428.1200  428.2020  428.4400  429.2590  428.6510  428.8380  429.3820  429.6080  430.1000  430.6820  433.6710  435.2840  436.3980  438.4100  438.6090  439.5310  440.7400  442.0140  446.0710  447.2190  448.2960
  452.7840  452.0120  459.4980  460.3060  462.7760  463.9930  469.1990  468.6180  470.9800  470.1430  473.5910  478.4530  480.1610  483.7880  487.5880  491.1590  493.8290  494.5230  497.2810  502.7080
  0.173469  0.173469  0.000000  0.000000    0.4090   11.3460    6.7520    8.5070   11.7510   15.6590   19.8560   26.1880   26.1070   33.3440   34.2840   31.6540   41.8540   41.0980   40.2820   45.0740   49.1340   50.3860   53.2310   50.4720   57.3750   59.6100   51.7840   55.6560   60.9600   62.6680   60.4980   71.5740   70.2540   66.7530   69.5110   74.5230   69.9090   71.4170   76.6960   77.1550   77.8590   77.3050   78.5410   81.2600   82.6570   84.9530   83.5480   86.5250   87.3300   87.1120   90.2710   88.4060   91.1070   91.3580   88.7840   93.5520   92.7550   93.1610   94.6600   95.6450   96.5250  100.8890   97.4820   99.7270   99.0050  102.1640  102.3540  104.4720  105.7160  107.8760  106.2250  110.0420  108.8010  109.1420  113.7320  108.6810  113.1680  113.1560  114.6040  115.9280  117.5490  116.1260  117.3860  116.9670  120.3050  120.2100  120.5080  121.7080  122.8720  123.8240  122.8550  124.8480  124.7800  125.6880  126.2440  126.6920  127.9240  127.8160  129.1800  128.7010  129.1340  130.2480  131.4020  131.7130
  130.5390  132.3860  132.2180  134.5400  133.7630  134.4290  135.3000  135.5520  137.0280  136.0440  138.7050  139.3340  141.6060  140.1430  140.0010  140.0640  143.2290  143.4510  143.7550  144.9850  145.9190  146.5100  146.1920  146.8020  147.0260  147.6610  147.3350  149.6250  149.5290  148.7660  151.9670  151.2190  153.3670  152.7290  155.9780  153.8460  155.0160  155.9450  155.4560  157.8520  157.8290  159.7570  157.8550  159.1720  159.0430  161.5310  160.1390  164.0670  164.7920  165.3100  165.3120  165.7880  165.7410  163.2400  164.8010  167.7760  164.8460  167.1200  166.4200  168.3850  168.2690  168.6320  168.5630  170.4290  168.9710  169.1220  169.4100  170.7360  171.1810  171.1230  170.0630  172.0510  172.2310  172.6600  171.6840  173.6170  173.8790  173.8180  174.5150  174.5710  175.0760  176.0340  175.6010  176.7120  176.4940  176.2440  177.3860  177.1700  177.4400  178.3650  179.7630  178.2400  180.0360  183.4940  181.8390  183.0030  183.0300  185.8170  183.5310  184.1490
